timestamp,open,high,low,close,volume,symbol
2025-11-20 13:00:00,91767.8,92390.0,91435.5,91471.9,42.21391454,BTC/USD
2025-11-20 14:00:00,91471.9,91515.8,90377.5,91008.6,217.50347847,BTC/USD
2025-11-20 15:00:00,91008.7,91008.7,89755.1,89755.2,273.87030723,BTC/USD
2025-11-20 16:00:00,89755.2,89765.0,87396.9,87769.5,845.5303591,BTC/USD
2025-11-20 17:00:00,87786.9,88000.0,86262.1,87151.5,1228.49613057,BTC/USD
2025-11-20 18:00:00,87151.5,87685.4,86230.0,86438.3,422.84618947,BTC/USD
2025-11-20 19:00:00,86438.3,87042.4,86000.0,86801.0,289.3332926,BTC/USD
2025-11-20 20:00:00,86801.0,86994.8,86228.1,86300.0,613.04328449,BTC/USD
2025-11-20 21:00:00,86300.0,87533.6,86299.9,87199.9,118.93714018,BTC/USD
2025-11-20 22:00:00,87200.0,88121.3,87150.0,87975.8,91.58242122,BTC/USD
2025-11-20 23:00:00,87975.8,88055.1,86449.7,86503.0,208.53458259,BTC/USD
2025-11-21 00:00:00,86503.0,87331.7,86502.9,87120.6,157.55718893,BTC/USD
2025-11-21 01:00:00,87120.6,87300.0,86778.2,86993.2,76.49935634,BTC/USD
2025-11-21 02:00:00,86993.3,86993.3,85276.7,85399.9,218.22921927,BTC/USD
2025-11-21 03:00:00,85399.8,85999.0,85346.2,85777.0,139.22815095,BTC/USD
2025-11-21 04:00:00,85777.1,85980.1,85312.1,85942.4,91.12064909,BTC/USD
2025-11-21 05:00:00,85942.4,86238.4,85743.0,86047.9,64.60081554,BTC/USD
2025-11-21 06:00:00,86047.9,86142.2,85452.9,85500.0,63.12583191,BTC/USD
2025-11-21 07:00:00,85500.0,85643.5,81624.0,83929.4,993.21189358,BTC/USD
2025-11-21 08:00:00,83925.1,84568.3,83458.0,83549.6,427.58236543,BTC/USD
2025-11-21 09:00:00,83549.7,83850.8,81931.2,82099.1,511.4833352,BTC/USD
2025-11-21 10:00:00,82103.9,82809.3,81601.1,82624.9,342.58637953,BTC/USD
2025-11-21 11:00:00,82624.9,83214.6,82138.3,82214.4,142.88148827,BTC/USD
2025-11-21 12:00:00,82214.4,83499.2,80595.2,83167.3,574.26435058,BTC/USD
2025-11-21 13:00:00,83167.3,84292.0,83073.0,84055.9,261.22530148,BTC/USD
2025-11-21 14:00:00,84055.9,85346.0,83458.7,84800.1,429.58234297,BTC/USD
2025-11-21 15:00:00,84800.1,85011.5,82691.6,82836.6,449.589762,BTC/USD
2025-11-21 16:00:00,82836.6,84814.8,82226.4,84814.7,267.39941873,BTC/USD
2025-11-21 17:00:00,84814.8,85500.0,84525.5,84820.0,377.87895488,BTC/USD
2025-11-21 18:00:00,84820.1,84943.6,83269.1,84517.2,470.72789306,BTC/USD
2025-11-21 19:00:00,84517.3,84934.0,84045.6,84165.1,126.70543496,BTC/USD
2025-11-21 20:00:00,84134.8,84547.8,83460.0,84525.5,131.71980806,BTC/USD
2025-11-21 21:00:00,84508.5,85300.0,84309.8,85127.6,139.03568413,BTC/USD
2025-11-21 22:00:00,85127.6,85300.0,84203.6,84241.1,51.94612882,BTC/USD
2025-11-21 23:00:00,84241.2,85240.5,84090.0,85069.4,100.66798693,BTC/USD
2025-11-22 00:00:00,85069.4,85555.0,84572.9,84687.5,154.38729577,BTC/USD
2025-11-22 01:00:00,84687.5,85087.2,84583.6,85042.3,110.01096545,BTC/USD
2025-11-22 02:00:00,85046.4,85092.0,84274.3,84426.4,31.079987,BTC/USD
2025-11-22 03:00:00,84426.4,84541.0,84154.9,84404.4,52.5032618,BTC/USD
2025-11-22 04:00:00,84404.4,84470.3,83783.2,84176.5,222.1216545,BTC/USD
2025-11-22 05:00:00,84177.2,84256.7,83802.0,84236.5,53.18327917,BTC/USD
2025-11-22 06:00:00,84236.6,84675.0,84070.1,84600.1,87.98630605,BTC/USD
2025-11-22 07:00:00,84600.1,84600.1,84342.7,84525.4,11.76232613,BTC/USD
2025-11-22 08:00:00,84525.4,84525.4,83917.0,83961.6,97.2679517,BTC/USD
2025-11-22 09:00:00,83961.6,84282.9,83840.6,83840.6,102.94548054,BTC/USD
2025-11-22 10:00:00,83840.7,84155.3,83432.8,83689.5,194.63238323,BTC/USD
2025-11-22 11:00:00,83689.5,84269.6,83528.8,84046.8,37.70666031,BTC/USD
2025-11-22 12:00:00,84046.8,84046.8,83568.0,83844.6,84.57057877,BTC/USD
2025-11-22 13:00:00,83844.6,84072.3,83631.6,83912.8,59.63210582,BTC/USD
2025-11-22 14:00:00,83912.9,84666.4,83912.8,84431.0,27.10287427,BTC/USD
2025-11-22 15:00:00,84431.0,84472.0,83991.6,84242.5,27.16176399,BTC/USD
2025-11-22 16:00:00,84242.5,84826.9,84200.0,84677.8,38.47180939,BTC/USD
2025-11-22 17:00:00,84677.8,84677.8,84416.7,84564.9,46.31106426,BTC/USD
2025-11-22 18:00:00,84565.0,84626.6,84462.0,84580.1,24.22275164,BTC/USD
2025-11-22 19:00:00,84580.1,84745.3,84460.9,84555.8,41.06891539,BTC/USD
2025-11-22 20:00:00,84564.4,84743.8,84250.0,84413.6,21.04063132,BTC/USD
2025-11-22 21:00:00,84413.6,84439.9,84233.9,84363.1,17.42245305,BTC/USD
2025-11-22 22:00:00,84363.2,85189.3,84233.9,85046.2,39.94301245,BTC/USD
2025-11-22 23:00:00,85046.2,85100.0,84679.8,84679.9,17.39289258,BTC/USD
2025-11-23 00:00:00,84679.9,85209.8,84679.8,84878.9,29.11239065,BTC/USD
2025-11-23 01:00:00,84878.9,86052.1,84878.8,85802.9,135.9809156,BTC/USD
2025-11-23 02:00:00,85802.9,86248.8,85650.0,85971.2,233.12026406,BTC/USD
2025-11-23 03:00:00,85971.3,86248.8,85783.2,86248.8,27.63381573,BTC/USD
2025-11-23 04:00:00,86248.8,86763.6,86107.2,86532.5,67.59448009,BTC/USD
2025-11-23 05:00:00,86524.7,86524.7,86021.4,86295.8,23.60940972,BTC/USD
2025-11-23 06:00:00,86295.9,86457.9,85861.0,85861.0,45.53100447,BTC/USD
2025-11-23 07:00:00,85861.1,85861.1,85420.0,85735.5,30.37767875,BTC/USD
2025-11-23 08:00:00,85735.5,86104.0,85735.4,86104.0,23.4697092,BTC/USD
2025-11-23 09:00:00,86104.0,86409.0,86088.6,86354.5,37.68466965,BTC/USD
2025-11-23 10:00:00,86354.6,86354.6,86048.1,86048.2,56.21843937,BTC/USD
2025-11-23 11:00:00,86048.3,87478.0,85835.1,86241.3,146.54376871,BTC/USD
2025-11-23 12:00:00,86241.3,87027.8,86241.3,86491.6,142.09779789,BTC/USD
2025-11-23 13:00:00,86491.6,86886.2,86300.5,86882.1,27.33561145,BTC/USD
2025-11-23 14:00:00,86882.2,87151.7,86500.0,86536.7,69.77932343,BTC/USD
2025-11-23 15:00:00,86536.7,87151.5,86476.7,87049.2,36.21037167,BTC/USD
2025-11-23 16:00:00,87049.3,87431.4,86684.6,86684.6,62.35034819,BTC/USD
2025-11-23 17:00:00,86684.6,86873.3,86513.3,86699.5,31.46645933,BTC/USD
2025-11-23 18:00:00,86699.5,87196.9,86699.4,86962.5,28.79592509,BTC/USD
2025-11-23 19:00:00,86962.5,87594.2,86950.0,87300.0,79.38761281,BTC/USD
2025-11-23 20:00:00,87300.1,87648.9,87233.5,87472.4,236.10385354,BTC/USD
2025-11-23 21:00:00,87472.4,87969.5,87170.9,87958.9,116.81511379,BTC/USD
2025-11-23 22:00:00,87959.0,88061.8,87531.1,87967.8,54.27026732,BTC/USD
2025-11-23 23:00:00,87967.8,88000.0,86505.9,86777.4,334.85691253,BTC/USD
2025-11-24 00:00:00,86777.5,87159.9,85911.7,86703.7,304.3680897,BTC/USD
2025-11-24 01:00:00,86703.7,87007.6,86360.9,87007.6,115.21077647,BTC/USD
2025-11-24 02:00:00,87007.6,88000.0,87007.5,87450.0,69.89351194,BTC/USD
2025-11-24 03:00:00,87450.0,87730.9,87200.0,87433.6,43.65687985,BTC/USD
2025-11-24 04:00:00,87433.6,87508.4,86445.6,86699.3,60.89788213,BTC/USD
2025-11-24 05:00:00,86699.3,87750.0,86699.2,87435.8,56.64894467,BTC/USD
2025-11-24 06:00:00,87435.8,87444.2,86803.0,86869.4,26.02005904,BTC/USD
2025-11-24 07:00:00,86869.4,87248.0,86715.8,86997.2,22.30559512,BTC/USD
2025-11-24 08:00:00,86997.2,87000.1,86715.7,86932.5,44.51782274,BTC/USD
2025-11-24 09:00:00,86932.5,86932.5,85835.8,85915.8,75.16806258,BTC/USD
2025-11-24 10:00:00,85915.8,86100.0,85666.5,86040.9,51.84208461,BTC/USD
2025-11-24 11:00:00,86040.9,86349.8,85816.1,86217.2,25.35819649,BTC/USD
2025-11-24 12:00:00,86217.2,86217.2,85842.1,85973.5,32.7467035,BTC/USD
2025-11-24 13:00:00,85973.5,86487.1,85944.8,86090.7,40.22600666,BTC/USD
2025-11-24 14:00:00,86090.7,86587.1,85250.0,86042.0,161.48038587,BTC/USD
2025-11-24 15:00:00,86052.3,86650.0,85928.5,86562.6,90.91959122,BTC/USD
2025-11-24 16:00:00,86567.3,87625.7,86567.2,87212.2,161.73328623,BTC/USD
2025-11-24 17:00:00,87212.2,88400.0,86924.5,88343.4,219.80749411,BTC/USD
2025-11-24 18:00:00,88343.5,88699.0,88181.7,88698.4,266.19806569,BTC/USD
2025-11-24 19:00:00,88698.3,88800.0,88098.9,88310.2,115.11812085,BTC/USD
2025-11-24 20:00:00,88310.2,89200.0,88310.1,89137.6,91.65819351,BTC/USD
2025-11-24 21:00:00,89137.6,89137.6,88725.8,88783.3,89.31651029,BTC/USD
2025-11-24 22:00:00,88783.4,89043.7,88600.0,88646.6,47.81944977,BTC/USD
2025-11-24 23:00:00,88645.3,88645.3,88250.0,88275.0,53.03642049,BTC/USD
2025-11-25 00:00:00,88275.0,88275.0,87867.9,88072.5,64.17305441,BTC/USD
2025-11-25 01:00:00,88072.5,88155.5,87724.0,87741.6,46.35012312,BTC/USD
2025-11-25 02:00:00,87741.6,87926.6,87441.5,87886.3,44.79667168,BTC/USD
2025-11-25 03:00:00,87886.3,87966.1,87555.1,87735.1,17.17082195,BTC/USD
2025-11-25 04:00:00,87735.1,88432.1,87735.0,88339.0,54.89028356,BTC/USD
2025-11-25 05:00:00,88339.0,88339.0,87950.5,88075.1,40.64997579,BTC/USD
2025-11-25 06:00:00,88075.2,88115.4,87815.2,87991.2,29.93710668,BTC/USD
2025-11-25 07:00:00,87991.2,88031.2,87396.5,87396.6,115.60330355,BTC/USD
2025-11-25 08:00:00,87396.6,87580.0,87000.0,87000.2,159.41247728,BTC/USD
2025-11-25 09:00:00,87000.2,87195.7,86664.6,87195.7,95.70952501,BTC/USD
2025-11-25 10:00:00,87195.7,87400.0,86939.6,87400.0,33.24547123,BTC/USD
2025-11-25 11:00:00,87400.0,87505.0,87288.9,87336.0,47.31986228,BTC/USD
2025-11-25 12:00:00,87336.0,87723.8,87336.0,87506.9,26.15134279,BTC/USD
2025-11-25 13:00:00,87506.9,87651.7,86850.0,87040.3,62.79753375,BTC/USD
2025-11-25 14:00:00,87040.3,87247.0,86100.0,86747.0,133.64762905,BTC/USD
2025-11-25 15:00:00,86747.0,87252.3,86228.1,86934.8,99.66976188,BTC/USD
2025-11-25 16:00:00,86934.8,87245.0,86715.7,87094.1,94.74856975,BTC/USD
2025-11-25 17:00:00,87094.1,88080.3,87036.1,87601.1,151.66265636,BTC/USD
2025-11-25 18:00:00,87601.1,87760.0,87200.0,87200.1,86.51926353,BTC/USD
2025-11-25 19:00:00,87200.1,87252.6,86156.8,86861.5,83.18457258,BTC/USD
2025-11-25 20:00:00,86861.5,87394.7,86700.0,87394.7,44.24954004,BTC/USD
2025-11-25 21:00:00,87394.7,87394.7,87000.0,87000.0,31.118504,BTC/USD
2025-11-25 22:00:00,87000.1,87636.2,86611.7,87636.1,36.19217462,BTC/USD
2025-11-25 23:00:00,87636.2,87800.0,87312.7,87326.3,47.22555257,BTC/USD
2025-11-26 00:00:00,87326.4,87685.6,87325.0,87532.5,20.13846148,BTC/USD
2025-11-26 01:00:00,87532.5,88194.1,87359.1,87883.0,66.87989946,BTC/USD
2025-11-26 02:00:00,87882.9,88014.8,87664.7,87673.9,22.56732793,BTC/USD
2025-11-26 03:00:00,87673.9,87819.5,87046.1,87089.2,52.91306958,BTC/USD
2025-11-26 04:00:00,87089.3,87288.5,86882.4,87202.5,45.48029837,BTC/USD
2025-11-26 05:00:00,87202.5,87657.3,87202.4,87464.8,22.78724169,BTC/USD
2025-11-26 06:00:00,87464.8,87804.7,87439.5,87769.4,22.58232795,BTC/USD
2025-11-26 07:00:00,87769.4,87900.0,87698.0,87900.0,34.93342523,BTC/USD
2025-11-26 08:00:00,87900.0,87900.0,87377.5,87394.8,12.77570048,BTC/USD
2025-11-26 09:00:00,87394.9,87394.9,86788.6,86788.7,31.22970455,BTC/USD
2025-11-26 10:00:00,86788.7,87006.7,86663.7,86941.0,19.60823979,BTC/USD
2025-11-26 11:00:00,86941.1,87069.8,86833.6,87069.7,12.48371668,BTC/USD
2025-11-26 12:00:00,87069.7,87091.6,86299.5,86637.1,78.86665314,BTC/USD
2025-11-26 13:00:00,86637.1,87080.7,86550.0,87080.7,58.86625242,BTC/USD
2025-11-26 14:00:00,87080.7,87604.7,86813.1,86843.7,78.11555059,BTC/USD
2025-11-26 15:00:00,86843.8,87299.8,86715.7,86895.4,97.71537349,BTC/USD
2025-11-26 16:00:00,86895.4,87892.2,86895.3,87800.4,168.21507925,BTC/USD
2025-11-26 17:00:00,87800.4,89949.2,87745.6,89863.5,390.29543359,BTC/USD
2025-11-26 18:00:00,89863.5,90400.0,89658.7,90135.5,325.98692338,BTC/USD
2025-11-26 19:00:00,90135.5,90152.4,89778.7,89988.2,65.60915118,BTC/USD
2025-11-26 20:00:00,89988.2,90045.3,89500.0,89900.0,99.22687491,BTC/USD
2025-11-26 21:00:00,89900.0,90415.1,89829.7,90182.1,137.06808792,BTC/USD
2025-11-26 22:00:00,90182.1,90600.0,90127.6,90365.8,101.95916767,BTC/USD
2025-11-26 23:00:00,90365.9,90565.0,90334.0,90535.7,49.1946046,BTC/USD
2025-11-27 00:00:00,90535.7,90535.7,90088.8,90448.9,37.26817707,BTC/USD
2025-11-27 01:00:00,90448.9,91118.0,90427.7,91118.0,74.96451745,BTC/USD
2025-11-27 02:00:00,91118.0,91874.0,90900.0,91337.4,316.43679186,BTC/USD
2025-11-27 03:00:00,91337.5,91588.1,91044.3,91133.2,98.28795664,BTC/USD
2025-11-27 04:00:00,91133.2,91329.6,91045.2,91270.3,25.06792903,BTC/USD
2025-11-27 05:00:00,91270.3,91542.6,90881.1,90967.3,53.0808282,BTC/USD
2025-11-27 06:00:00,90967.3,91377.2,90967.2,91265.1,30.43639065,BTC/USD
2025-11-27 07:00:00,91265.1,91443.1,91145.6,91407.1,69.42768563,BTC/USD
2025-11-27 08:00:00,91407.1,91500.0,91253.1,91500.0,91.06808196,BTC/USD
2025-11-27 09:00:00,91500.0,91878.9,91499.9,91526.9,23.75778493,BTC/USD
2025-11-27 10:00:00,91526.9,91816.0,91221.6,91627.3,212.40519151,BTC/USD
2025-11-27 11:00:00,91627.3,91627.3,91364.7,91413.6,36.55936343,BTC/USD
2025-11-27 12:00:00,91413.6,91413.6,90957.3,90970.0,30.87802233,BTC/USD
2025-11-27 13:00:00,90970.0,91000.0,90436.8,90843.3,92.74920083,BTC/USD
2025-11-27 14:00:00,90843.4,90900.0,90572.5,90790.4,40.62365559,BTC/USD
2025-11-27 15:00:00,90790.5,90966.9,90625.7,90954.4,32.9395352,BTC/USD
2025-11-27 16:00:00,90954.4,91553.1,90883.6,91465.0,75.9965948,BTC/USD
2025-11-27 17:00:00,91465.0,91600.0,91339.8,91483.5,30.10005752,BTC/USD
2025-11-27 18:00:00,91483.5,91798.0,91356.1,91798.0,45.8995221,BTC/USD
2025-11-27 19:00:00,91798.0,91798.0,91498.1,91518.8,45.53852227,BTC/USD
2025-11-27 20:00:00,91518.9,91527.0,91390.9,91455.7,49.55077498,BTC/USD
2025-11-27 21:00:00,91455.7,91563.1,91241.7,91450.1,13.5819191,BTC/USD
2025-11-27 22:00:00,91450.0,91568.0,91154.2,91334.4,18.39871489,BTC/USD
2025-11-27 23:00:00,91334.4,91500.5,91213.4,91281.4,6.67328904,BTC/USD
2025-11-28 00:00:00,91281.4,91402.5,91092.8,91185.8,30.20038906,BTC/USD
2025-11-28 01:00:00,91185.9,91185.9,90783.5,90783.6,17.87352364,BTC/USD
2025-11-28 02:00:00,90783.6,91098.7,90666.0,91088.8,44.87207137,BTC/USD
2025-11-28 03:00:00,91088.9,91263.6,90992.4,91205.0,17.82633568,BTC/USD
2025-11-28 04:00:00,91205.0,91470.5,91114.2,91455.9,11.21365613,BTC/USD
2025-11-28 05:00:00,91455.9,91679.0,91328.1,91605.6,34.20731522,BTC/USD
2025-11-28 06:00:00,91605.7,91605.7,91200.5,91298.5,42.83079022,BTC/USD
2025-11-28 07:00:00,91298.5,91513.8,90854.2,90915.5,36.82185316,BTC/USD
2025-11-28 08:00:00,90915.5,91647.7,90915.4,91647.7,19.68511631,BTC/USD
2025-11-28 09:00:00,91650.6,91810.0,91440.1,91589.9,57.02456677,BTC/USD
2025-11-28 10:00:00,91590.0,91810.0,91478.6,91809.8,18.39416052,BTC/USD
2025-11-28 11:00:00,91809.8,91950.0,91100.0,91461.4,69.74946943,BTC/USD
2025-11-28 12:00:00,91461.4,91658.7,91438.8,91466.5,13.43660916,BTC/USD
2025-11-28 13:00:00,91466.6,92565.0,91419.2,92328.2,82.9689589,BTC/USD
2025-11-28 14:00:00,92328.3,93050.0,91878.9,92213.2,346.45910021,BTC/USD
2025-11-28 15:00:00,92213.2,92765.2,92035.4,92357.1,96.9657455,BTC/USD
2025-11-28 16:00:00,92357.1,92365.0,90930.0,90940.7,302.50700354,BTC/USD
2025-11-28 17:00:00,90940.7,91202.4,90250.0,90627.1,195.53619156,BTC/USD
2025-11-28 18:00:00,90630.2,90951.9,90500.0,90781.9,27.55694518,BTC/USD
2025-11-28 19:00:00,90782.0,91187.0,90782.0,91166.3,66.9047578,BTC/USD
2025-11-28 20:00:00,91166.3,91219.4,90879.7,91214.7,37.97363489,BTC/USD
2025-11-28 21:00:00,91214.8,91246.5,90902.8,90902.9,22.64730953,BTC/USD
2025-11-28 22:00:00,90902.9,91179.0,90750.0,91095.7,13.92405764,BTC/USD
2025-11-28 23:00:00,91095.7,91177.6,90910.2,90912.7,9.11824681,BTC/USD
2025-11-29 00:00:00,90912.7,90976.6,90821.4,90923.3,23.54099354,BTC/USD
2025-11-29 01:00:00,90923.4,91105.7,90813.8,90904.0,21.30571276,BTC/USD
2025-11-29 02:00:00,90904.1,90934.0,90609.9,90793.0,20.01197217,BTC/USD
2025-11-29 03:00:00,90793.0,90895.2,90689.8,90689.9,18.7528991,BTC/USD
2025-11-29 04:00:00,90689.9,90865.8,90576.3,90865.7,7.87105409,BTC/USD
2025-11-29 05:00:00,90865.8,90933.8,90743.3,90762.5,5.15774802,BTC/USD
2025-11-29 06:00:00,90762.5,90825.9,90380.0,90585.7,27.03208658,BTC/USD
2025-11-29 07:00:00,90573.5,90665.8,90419.8,90583.8,15.38527936,BTC/USD
2025-11-29 08:00:00,90583.9,90717.5,90583.8,90631.6,7.41382751,BTC/USD
2025-11-29 09:00:00,90631.7,90665.7,90552.0,90600.0,4.42908503,BTC/USD
2025-11-29 10:00:00,90600.1,90645.6,90462.0,90598.0,4.91405769,BTC/USD
2025-11-29 11:00:00,90598.0,90674.0,90522.1,90674.0,27.23174791,BTC/USD
2025-11-29 12:00:00,90674.0,90794.4,90612.0,90700.0,13.645098,BTC/USD
2025-11-29 13:00:00,90700.0,90832.3,90662.6,90820.5,9.30602883,BTC/USD
2025-11-29 14:00:00,90820.5,90820.5,90693.5,90693.6,12.80743108,BTC/USD
2025-11-29 15:00:00,90693.6,91093.8,90693.5,91090.5,25.31867762,BTC/USD
2025-11-29 16:00:00,91090.5,91179.5,90909.0,91028.5,23.45520578,BTC/USD
2025-11-29 17:00:00,91028.5,91028.6,90500.3,90500.4,14.03476573,BTC/USD
2025-11-29 18:00:00,90500.4,90736.1,90247.4,90717.0,33.48117644,BTC/USD
2025-11-29 19:00:00,90717.1,90837.5,90633.1,90665.9,16.26342099,BTC/USD
2025-11-29 20:00:00,90666.0,91000.0,90490.3,90999.9,12.2526599,BTC/USD
2025-11-29 21:00:00,91000.0,91060.0,90866.3,90997.5,14.14843061,BTC/USD
2025-11-29 22:00:00,90997.5,90997.5,90747.7,90812.4,5.26565799,BTC/USD
2025-11-29 23:00:00,90812.5,90899.1,90726.3,90833.6,14.95641311,BTC/USD
2025-11-30 00:00:00,90833.6,90950.0,90833.5,90857.2,3.89002399,BTC/USD
2025-11-30 01:00:00,90857.2,91054.4,90857.1,90947.4,19.17025393,BTC/USD
2025-11-30 02:00:00,90947.4,91031.3,90793.7,90794.3,12.65507699,BTC/USD
2025-11-30 03:00:00,90794.3,90902.6,90511.1,90902.6,16.74795743,BTC/USD
2025-11-30 04:00:00,90902.6,90985.2,90843.9,90844.0,3.22300985,BTC/USD
2025-11-30 05:00:00,90844.0,90844.0,90720.8,90830.1,2.84941602,BTC/USD
2025-11-30 06:00:00,90830.1,90894.9,90785.7,90894.9,3.64538447,BTC/USD
2025-11-30 07:00:00,90894.9,90999.3,90883.9,90957.6,10.99022865,BTC/USD
2025-11-30 08:00:00,90957.6,91399.9,90941.1,91268.6,89.42581499,BTC/USD
2025-11-30 09:00:00,91268.6,91596.8,91196.3,91366.3,26.86600614,BTC/USD
2025-11-30 10:00:00,91366.3,91415.6,91229.1,91241.7,3.92732008,BTC/USD
2025-11-30 11:00:00,91241.8,91376.8,91001.7,91059.4,30.78407238,BTC/USD
2025-11-30 12:00:00,91059.5,91474.6,91043.2,91436.6,22.79868369,BTC/USD
2025-11-30 13:00:00,91436.6,91928.1,91419.0,91765.7,37.23582023,BTC/USD
2025-11-30 14:00:00,91765.7,91765.7,91307.4,91425.9,19.92734663,BTC/USD
2025-11-30 15:00:00,91425.9,91536.2,91322.0,91424.0,20.6550125,BTC/USD
2025-11-30 16:00:00,91424.0,91854.6,91423.9,91820.5,10.14525934,BTC/USD
2025-11-30 17:00:00,91820.5,91825.3,91369.1,91487.7,40.20187941,BTC/USD
2025-11-30 18:00:00,91487.7,91487.7,91172.0,91452.4,23.12377093,BTC/USD
2025-11-30 19:00:00,91452.4,91452.4,91323.0,91434.7,9.67667017,BTC/USD
2025-11-30 20:00:00,91434.7,91630.6,91196.8,91291.7,15.57771942,BTC/USD
2025-11-30 21:00:00,91291.7,91291.7,90946.6,91172.4,30.61332012,BTC/USD
2025-11-30 22:00:00,91167.6,91314.9,91099.9,91227.8,16.40247568,BTC/USD
2025-11-30 23:00:00,91227.8,91227.8,90351.0,90373.9,75.95149869,BTC/USD
2025-12-01 00:00:00,90373.9,90378.7,87050.0,87050.0,523.51185283,BTC/USD
2025-12-01 01:00:00,87050.1,87724.1,87050.0,87175.8,180.43822963,BTC/USD
2025-12-01 02:00:00,87175.8,87502.9,86500.0,86728.6,203.36095402,BTC/USD
2025-12-01 03:00:00,86728.7,86801.9,86210.1,86375.5,215.74967836,BTC/USD
2025-12-01 04:00:00,86375.5,86375.5,85714.2,85798.7,118.6708154,BTC/USD
2025-12-01 05:00:00,85798.7,86002.5,85660.0,85998.1,56.97121081,BTC/USD
2025-12-01 06:00:00,85998.1,86327.2,85998.0,86295.0,57.75195881,BTC/USD
